TMCC1,5.553,5.403,
ABCA5,5.754,6.06,
NR2F6,4.4,4.672,
ST3GAL6,4.459,4.338,
HNRNPA1P33///HNRNPA1P10///HNRNPA1L2///HNRNPA1,11.698,11.534,
GTF2H5,7.57,7.781,
MTCL1,6.063,6.905,
HNRNPD,4.473,4.837,
POM121C///POM121,8.905,9.015,
TDRD7,7.082,6.818,
PTPRD,4.344,4.291,
CA5BP1,6.794,6.809,
SNX1,6.531,5.256,
ERI2,4.65,4.791,
ATP5C1,9.865,10.222,
LOC155060,6.413,6.221,
PPFIA3,6.552,6.713,
CDHR1,4.961,5.039,
SFMBT1,6.355,6.457,
LDB3,5.272,4.954,
PAQR3,4.347,4.469,
CASP8,6.626,6.345,
HIBCH,6.364,6.041,
N4BP2L1,7.391,6.568,
ZBTB1,7.314,7.218,
RPS12,12.801,12.563,
LOC642846///DDX12P///DDX11,6.592,7.066,
COQ2,6.406,6.439,
LOC102724562///MST1L///MST1P2///MST1,7.01,7.009,
VSTM4,6.26,5.64,
MST1L,4.135,4.202,
SBF1,6.193,5.984,
PLCB3,6.566,6.686,
CHN2,6.47,5.904,
TMEM246,6.637,6.914,
ATAD2B,4.684,4.802,
LOC101930416///LOC101929792///LOC100996724///PDE4DIP,5.833,4.948,
ZNF592,7.069,7.177,
ZC3H4,7.98,8.361,
DPY19L4,5.952,5.844,
IQCK,6.837,6.501,
MFSD9,4.969,5.443,
MAPKBP1,6.928,7.347,
MLC1,5.924,5.498,
AKAP10,7.437,6.933,
RNASE4,7.092,5.921,
SDR39U1,7.646,7.816,
RPN2,10.256,10.618,
TBL1X,6.816,7.127,
TBL1X,5.332,5.318,
ZNF787,6.223,6.409,
MFSD9,4.513,4.573,
RHEB,8.003,8.093,
RAB22A,7.065,6.322,
WSB1,4.815,4.552,
PHLPP2,6.469,6.038,
PI4KAP1///PI4KAP2///PI4KA,8.331,7.739,
RHEB,4.677,4.464,
EDRF1,5.635,5.317,
ADAM22,4.278,4.029,
TJP3,6.751,6.998,
STON1,5.862,4.987,
RPS19,12.587,12.842,
CLIC2,7.415,6.359,
ITGA4,6.368,5.488,
TBX2,8.753,7.244,
HSPA6,6.793,6.666,
APBB2,6.429,5.8,
DHX57,6.634,6.822,
PRSS3,6.556,7.443,
MXRA8,9.698,9.34,
TUSC3,7.864,8.619,
KIAA0895,3.554,3.57,
WNT5A,4.069,4.696,
CAV2,6.147,6.33,
RPP40,6.421,6.846,
COL6A1,9.636,9.698,
BICC1,5.964,5.415,
RUFY3,3.755,3.92,
SFI1,7.116,6.947,
MUC5B,6.929,7.445,
ARL3,5.834,5.803,
STX2,7.962,7.511,
SATB2,4.891,5.142,
CNR1,4.184,3.874,
RUFY3,7.374,6.793,
NFASC,5.831,5.114,
RUNDC3A,7.606,7.646,
RAB1A,7.978,7.708,
SPDEF,8.682,8.746,
SPDEF,7.287,7.254,
TRADD,5.654,5.439,
ZNF862,7.209,6.807,
ZC3H3,6.422,6.753,
IQGAP1,7.396,7.006,
LOC101930404///SNORD116-28///SNORD115-26///SNORD115-13///SNORD115-7///SNORD116-22///SNORD116-4///PWARSN///SNORD107///SNRPN///IPW,6.682,6.256,
,7.08,7.144,
POP1,5.95,6.031,
ICOSLG,7.313,7.195,
TNXB///TNXA,9.833,8.488,
ZNF184,4.866,4.815,
GAPDH,11.93,13.045,
APITD1-CORT///APITD1,5.836,5.93,
FAM114A1,8.799,8.596,
SOSTDC1,7.675,5.551,
MFHAS1,7.511,7.924,
FAM149B1,3.959,3.894,
RPL37A,4.088,3.95,
NSUN5P2///NSUN5P1,6.497,6.767,
NUDT21,5.182,5.014,
NPAS2,7.196,7.53,
FAM149B1,4.237,4.137,
SHC2,7.767,7.784,
PPP1R7,7.936,7.964,
RAB40C,6.047,6.536,
RND2,6.066,6.684,
ERCC2,6.09,6.382,
PGAP1,3.795,4.057,
HNRNPH1,5.465,5.759,
NPHP4,5.638,5.687,
HNRNPH1,3.834,3.863,
BRAP,6.375,6.464,
KCTD7///RABGEF1,6.589,5.971,
ITGAL,7.075,6.585,
TUBB3,10.484,11.016,
EEF1A1,13.25,13.197,
KAZN,8.439,7.836,
NPTX2,5.134,5.146,
VAMP4,6.878,6.348,
S100A13,5.587,5.44,
DOCK3,4.807,4.846,
PPWD1,5.455,4.885,
ADD2,5.664,5.462,
ABCC10,7.577,8.455,
COPG2IT1,5.606,5.706,
MAP2K2,6.314,6.469,
SNED1,7.203,6.492,
MAPRE2,7.581,7.04,
MAP2K2,7.323,7.706,
RPN2,10.58,10.754,
COL2A1,4.392,4.62,
SNED1,5.139,4.966,
YY1,6.378,6.805,
RRBP1,4.234,4.245,
PLPPR4,5.24,4.352,
ABTB2,7.019,7.373,
CREB3L1,6.128,6.255,
CLCN2,6.441,6.629,
,7.362,6.622,
ACOX1,6.322,6.117,
GUSBP11,9.257,10.791,
ANXA2,12.642,12.217,
COPS6,7.929,8.065,
SUGP2,6.439,6.517,
F2RL1,4.86,5.848,
KPNB1,9.601,9.546,
SPTSSA,7.988,7.305,
CES2,8.853,9.168,
USP32P2,5.279,4.529,
MTMR1,7.929,8.574,
C14orf79,7.419,7.678,
ARPC2,8.999,8.973,
DIAPH1,7.121,6.999,
HBG2///HBG1,8.673,8.181,
AKAP13,4.106,4.184,
PCBP2,6.332,6.859,
PRKCI,6.884,7.243,
LAMA2,7.409,6.519,
RECQL4,6.124,6.47,
PTPN18,8.017,7.922,
CSNK1D,4.701,4.962,
CCNE1,5.803,6.778,
G0S2,8.931,8.485,
,4.495,4.744,
LIN37,4.402,4.503,
ZNF688,7.467,7.335,
METTL18,5.731,5.778,
ZNF688,6.484,6.581,
RAB3GAP1,6.328,6.186,
RAB3GAP1,9.424,9.229,
ADAM17,8.132,8.296,
NSG1,6.195,6.571,
PASK,6.704,6.824,
UBE2I,9.195,9.925,
,4.532,4.666,
HLA-DPA1,8.278,7.399,
SON,7.474,7.324,
CD3D,8.746,8.755,
HSD17B8,8.329,8.628,
ERG,7.029,5.59,
ZNF710,8.169,8.186,
SGCD,5.07,4.87,
ING2,5.034,4.979,
SNX3,9.169,8.965,
DKFZP586I1420,7.271,6.924,
CAND2,6.093,6.095,
CDV3,7.431,7.356,
PDZD8,5.459,4.995,
TMCO6///IK,6.344,6.6,
PCGF2,7.536,7.102,
GLCE,4.551,4.33,
APOC1,10.079,9.085,
CDV3,7.481,8.131,
RWDD2A,4.889,4.762,
PINLYP,5.756,6.491,
CDK12,5.755,5.682,
PCLO,4.395,4.33,
ZNF467,5.825,6.112,
GADD45B,6.767,6.663,
MCM9,6.019,6.051,
SQLE,4.831,4.963,
TUBGCP2,6.512,6.512,
LDHB,10.575,10.666,
SMAD6,6.112,5.802,
RNASE6,7.908,7.733,
KPNA4,5.894,5.612,
OSR2,4.63,4.583,
LOC100506603,6.308,6.275,
EIF4E2,6.747,6.491,
EIF4E2,7.666,8.786,
SERPINB1,8.189,8.202,
KPNB1,7.03,6.789,
KPNB1,8.178,7.601,
TRA2A,5.842,5.892,
SQLE,7.686,7.879,
BMPR1A,5.487,4.93,
EP300,5.568,5.498,
CREBZF,3.761,3.731,
PDCD2,5.693,6.064,
ATP11A,4.594,4.115,
EEF1A1,12.899,12.621,
CREBZF,5.987,6.098,
PDCD2,6.391,6.605,
CDKN2D,5.772,5.864,
ATP6V0E2,7.516,7.333,
RPL14,12.341,11.994,
B3GNTL1,5.827,6.111,
SLC16A5,7.082,6.997,
ALDH7A1,4.245,4.109,
APLNR,8.624,7.759,
TRA2A,5.48,5.266,
SRSF10,6.854,7.195,
CDC42BPA,6.039,5.932,
CASP4,5.221,5.159,
CTDSPL,4.418,4.265,
,6.086,5.589,
OIP5,5.096,6.12,
SIPA1L3,6.747,7.04,
SLIT1,5.746,5.534,
,6.275,6.319,
RAC2,9.949,9.87,
TCEB3,8.391,8.062,
,5.105,4.543,
ARHGDIA,5.17,5.466,
NADK,7.298,7.278,
SRRD,7.117,6.91,
SEZ6L,5.09,5.226,
PHOSPHO2-KLHL23///KLHL23,3.787,4.08,
AQP5,6.959,6.853,
NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF12///NBPF14,9.812,9.174,
NADK,5.993,6.546,
EEF1A1,13.085,13.14,
LPCAT3,6.756,6.667,
TPGS2,6.869,7.685,
TPGS2,7.713,8.653,
ARAP2,5.804,5.006,
HNRNPH1,10.179,10.339,
ICAM2,9.904,8.724,
GUK1,5.156,4.985,
COL9A2,6.044,5.78,
KIF3A,4.7,4.468,
SMPDL3A,7.434,6.723,
ZKSCAN4,5.986,6.032,
CBR4,5.723,5.115,
MAGED2,8.359,8.033,
CLCC1,6.537,6.125,
MT1F,8.737,9.288,
NACAD,6.125,6.243,
DHODH,4.352,4.17,
DHODH,5.176,5.041,
SH3BP1,6.832,7.51,
TRMU,6.098,6.174,
SAFB,4.32,4.271,
PHF24,5.686,5.896,
DDX52,4.336,4.331,
PHACTR1,5.535,5.183,
ZNF500,6.125,6.339,
LOX,5.428,5.557,
ZNF500,6.113,6.153,
,8.259,8.581,
INPP5B,4.85,5.012,
CEP112,4.333,4.019,
ENOSF1,7.078,6.614,
TUBA1B,13.036,13.046,
DNA2,4.333,4.607,
EXOSC7,6.891,6.764,
SRSF7,7.195,7.407,
LOC101930583///GOLGA8B///GOLGA8A,6.027,6.223,
INPP5J,6.942,7.074,
PCSK5,5.037,4.51,
METTL3,4.753,4.708,
TAF5L,7.75,7.708,
,10.778,11.319,
KLC1,8.421,7.869,
,6.478,6.282,
,5.949,5.894,
ZNF75D,5.005,4.65,
TOP3B,5.667,5.748,
PAMR1,7.949,7.097,
FAM134B,3.995,4.028,
FAM134B,3.866,3.777,
SLC1A1,7.582,5.569,
SOX4,5.025,5.506,
6-Sep,6.19,5.944,
TMEM265///SRCAP,7.153,7.599,
SOX4,6.123,6.815,
FCHO1,6.282,6.677,
NSUN5P1,6.526,6.587,
MIR6758///MARS,7.293,7.651,
MIR6758///MARS,4.473,4.587,
NENF,6.003,6.092,
IGHD,5.428,6.116,
PARVA,7.949,6.797,
TMEM151B,6.012,5.828,
PMS1,6.133,5.808,
TMEM151B,5.102,5.275,
TTC30A,3.728,3.717,
KRT6B,5.432,10.781,
CYHR1,6.523,6.472,
NUP50,7.687,8.143,
ACSL6,4.624,4.644,
PDLIM5,4.225,3.956,
TCEB3-AS1,6.798,7.267,
VPS13A,5.999,5.5,
RPL35A,11.214,11.811,
CALM3///CALM2///CALM1,7.242,7.467,
FAM69A,6.537,7.634,
PTOV1-AS2,6.847,7.168,
PTOV1-AS2,6.329,6.535,
VDR,6.607,6.55,
MUC1,10.042,8.672,
RSBN1,5.311,4.553,
PON3,8.252,5.895,
MED8,7.41,7.403,
HIPK3,5.413,5.35,
TMEM35B///ZMYM6,8.384,7.68,
YWHAQ,10.747,11.42,
PKM,5.708,6.071,
C12orf29,5.223,5.074,
ASAH1,11.518,10.178,
LINC00342,4.41,4.406,
SNORD45C///SNORD45A///SNORD45B///RABGGTB,4.6,4.39,
GGCX,5.611,5.4,
GPD1,6.704,5.454,
DLX5,5.226,6.007,
MLX,8.571,8.343,
BHLHB9,4.655,4.804,
CALM1,8.349,7.975,
KRT81,5.718,5.991,
ELOVL2,3.951,4.165,
GLB1L2,8.098,8.14,
CACNB2,4.435,4.118,
KANK3,7.179,6.393,
SECTM1,8.071,8.412,
LDB3,5.918,6.183,
RBM14-RBM4///RBM4,5.927,6.214,
SMARCA4,4.804,4.932,
SMARCA4,7.62,7.851,
SOX2,5.038,6.609,
SOX2,6.1,7.035,
IDUA,7.016,7.31,
PDK2,6.957,7.171,
XYLT1,4.993,4.932,
TUBB4B,11.14,11.534,
MPPE1,8.355,8.138,
LAMP1,5.003,5.026,
PRPF40A,7.976,7.932,
TCF3,7.579,8.246,
TCF3,6.431,6.689,
TCF3,4.335,4.616,
MYO1F,7.97,7.432,
RFC5,6.699,6.822,
COX5B,10.618,11.487,
COX5B,6.882,7.669,
GOLGA8N,7.425,6.274,
ATP5A1,10.669,11.073,
LOC103344931,5.41,5.556,
TMEM262,6.004,6.308,
KPNA1,5.794,6.789,
SRSF11,4.745,4.759,
CCNT2,4.438,4.511,
ATRNL1,5.622,5.343,
ATRNL1,3.64,3.64,
FLNA,9.459,8.745,
AZIN1,5.412,5.523,
TRIM66,5.904,5.818,
MASP1,6.196,6.166,
RSL1D1,6.723,6.504,
PPP1R37,4.987,5.145,
KAZN,5.782,5.67,
EIF5A,8.554,8.546,
PAIP1,5.734,6.065,
SKI,6.281,6.667,
HSF1,5.859,6.168,
,8.431,9.309,
COX4I1,6.17,6.218,
ARL4C,5.56,5.776,
ZNF330,6.327,6.344,
MDM1,4.707,4.35,
LOC101928747///RBMX///SNORD61,9.43,9.714,
HIPK2,6.684,6.464,
MFAP5,3.931,3.782,
MFAP5,4.089,4.433,
GNA11,8.11,7.75,
KSR1,5.559,5.596,
ASCL1,6.535,6.736,
KSR1,5.477,5.815,
KSR1,7.34,7.464,
IRF2BP1,8.523,8.478,
GGA2,8.322,7.944,
NSUN5,7.665,7.49,
PPP1R2,5.78,5.737,
ZNF638-IT1///ZNF638,7.756,6.948,
LOC157562,5.973,5.72,
,4.629,4.768,
ZNF276,6.42,6.633,
EMID1,7.594,7.219,
TCHH,5.033,4.894,
PPP1R37,5.093,5.375,
MYOZ2,3.942,3.82,
MFNG,6.09,6.258,
IFT27,7.187,7.097,
IPO9,5.806,5.689,
TAX1BP1,4.138,3.895,
EBP,8.451,8.822,
,6.04,6.554,
EBP,6.701,6.723,
ADAM12,4.512,4.703,
PENK,5.897,8.772,
INSR,6.906,7.06,
HOMER1,5.807,4.704,
NGDN,7.614,7.556,
PTPRA,7.559,7.458,
SPRR1A,4.722,12.452,
RSAD2,5.681,4.847,
CAP1,9.947,9.79,
PTPRA,5.493,5.617,
CFH,7.991,7.095,
RPSAP19///RPSAP9///SNORA6///RPSAP58///SNORA62///RPSA,12.107,11.998,
PRSS12,4.423,4.54,
KPNB1,6.171,5.675,
INPP5B,7.257,7.018,
ABHD5,4.68,4.492,
PURA,4.849,4.997,
MET,7.524,7.228,
ADAM23,4.482,4.979,
TCF3,7.31,7.176,
AKIRIN2,5.141,5.158,
TCF3,7.906,8.375,
CAMKK2,8.716,8.522,
,6.639,6.99,
SNTB2,5.735,5.62,
CACTIN,7.025,7.162,
MET,5.257,5.325,
IRAK3,4.512,4.185,
TMEM223,6.367,6.406,
FLOT1,5.722,5.679,
STARD5,6.594,7.142,
IDS,5.354,5.571,
UBE3B,6.803,6.781,
HOXA11,6.432,6.626,
OLIG2,4.457,4.634,
OLIG2,5.832,5.651,
H3F3A,7.913,7.798,
ARHGAP33,7.163,7.137,
H3F3AP4///H3F3B///H3F3A,12.469,12.632,
RTEL1,7.336,7.187,
YME1L1,6.96,6.407,
LOC100509457///HLA-DQA1,5.986,6.103,
KCND3,6.463,6.18,
NOP16,6.249,6.058,
IQSEC3,6.437,6.285,
GTPBP3,6.755,7.184,
WIPI1,6.546,6.89,
L3MBTL1,7.027,6.87,
NOL7,6.415,6.161,
CLMN,6.538,6.163,
MRPS12,5.576,5.836,
TNR,5.833,5.369,
NSUN5P2///NSUN5P1,8.839,8.781,
SLC6A8,6.433,9.4,
HOXA5,7.979,6.366,
GRIK2,5.75,6.187,
COX7C,8.477,8.396,
PRPH,7.323,7.222,
DUSP7,7.399,7.692,
PPP2R2B,5.203,5.456,
SCAF11,7.685,7.793,
TMEM110,7.178,6.977,
RBM8A,8.374,7.885,
DNAJC24,6.59,6.374,
SYNGR1,7.269,7.317,
LIPE,5.18,5.212,
CD47,3.603,3.519,
CD47,8.725,8.139,
ZNF250,5.112,5.132,
SMARCA5,4.704,4.749,
CSNK1A1,8.869,8.679,
METTL21B,6.656,6.432,
,4.637,4.7,
OAZ3,4.821,5.275,
NAP1L1,9.799,9.32,
DCBLD2,5.235,5.193,
SAMD14,6.683,6.523,
ACTB,13.746,13.458,
DHRS7,5.053,5.074,
THY1,7.655,8.009,
COL11A2,6.963,7.003,
DNPH1,5.964,6.273,
,10.194,9.683,
ST3GAL6,6.077,6.175,
SERPINA4,6.288,6.183,
C6orf62,8.234,7.956,
ZRSR2,6.918,6.408,
TCEB2,8.007,8.035,
PYROXD1,6.124,5.072,
,7.397,7.731,
LGR5,4.423,4.097,
LOC101929087///SUMO2///SUMO3,10.654,10.998,
TM2D1,4.321,4.089,
TM2D1,6.64,6.563,
TRIM3,6.023,5.494,
TRIM3,6.115,5.853,
POLR2E,8.12,8.336,
TRAF3IP3,5.908,5.595,
PIGL,6.736,6.854,
RPS16,13.236,13.086,
TCF4,8.921,7.715,
APRT,8.076,8.834,
PMS2P9///PMS2P5,7.965,8.03,
THSD7A,4.797,4.483,
EMP1,5.941,5.639,
FAM149B1,4.811,5.11,
MRPL23,8.079,8.533,
RBFOX2,4.982,4.893,
METAP2,4.627,4.509,
FAM189A2,8.277,6.211,
RBFOX2,7.158,7.361,
ASAH1,8.535,8.038,
CNOT9,5.402,5.405,
FRRS1L,3.904,3.971,
BGN,9.447,9.65,
MYBL1,4.64,4.33,
EEF1E1,4.068,4.062,
WHAMMP2///WHAMMP3,3.813,3.816,
LRRC15,6.825,7.327,
IGFBP7,4.475,4.021,
H2AFZ,9.601,10.617,
TBC1D30,5.468,5.285,
TBC1D30,4.474,4.347,
SPTBN1,5.87,5.836,
NKG7,7.814,7.062,
ZNF625-ZNF20///ZNF20,6.125,6.025,
PAX8,7.438,7.499,
NIPBL,6.169,6.104,
DNAJC4,5.993,6.179,
CUX2,4.062,4.543,
SST,5.374,5.064,
TTBK2,3.954,3.807,
RAP2B,8.976,10.089,
GNAL,6.147,6.396,
STUM,6.598,6.571,
AGFG1,4.882,4.873,
MAP3K9,5.15,5.162,
AGFG1,5.478,5.364,
EXPH5,5.227,4.535,
ATG12,4.102,4.217,
ID2B///ID2,6.155,5.626,
HLA-A,12.905,12.787,
PTGER3,5.109,5.171,
ZNF23,5.05,4.932,
ABHD5,5.147,4.875,
SFTPB,11.791,8.623,
FTSJ1,7.205,7.214,
ERC2,4.327,4.123,
RUFY3,5.573,4.829,
FNBP1,7.423,7.106,
RPS7,11.175,11.521,
MEGF6,6.837,6.558,
TWIST1,4.345,4.681,
GNA11,8.348,8.144,
NUP210,4.871,5.108,
OBSL1,5.296,5.183,
NUP210,7.372,7.991,
CADM3,5.407,5.378,
DOHH,5.171,5.333,
PPP3CC,5.412,5.612,
PSMC3IP,4.006,4.254,
ALOX5,4.87,4.835,
KRT20,4.607,4.821,
FAM169A,3.647,3.734,
MYOZ3,7.225,7.145,
CEP350,6.305,6.382,
CEP350,5.3,5.354,
CD6,8.545,8.41,
RPGRIP1L,3.766,3.555,
NTRK3,5.453,5.29,
TAF6L,5.325,5.802,
ANKLE2,5.7,5.69,
SAP30,5.074,5.215,
RPARP-AS1,3.66,4.086,
CHD5,6.242,6.385,
HMG20B,5.305,5.801,
RALYL,6.574,6.444,
,4.616,4.65,
RPL29,12.427,12.22,
RABL3,6.174,6.508,
SUZ12P1///SUZ12,5.816,6.111,
,5.423,5.784,
RRBP1,6.35,6.265,
ADAMTSL3,6.7,4.93,
LYZ,10.574,10.347,
CIZ1,6.8,6.853,
CIZ1,7.77,7.699,
MTSS1L,4.922,5.021,
,8.394,9.098,
CTBP1,8.484,8.145,
COMT,7.325,6.991,
RABGAP1L,5.93,5.695,
PDS5A,4.819,4.876,
PDS5A,3.846,3.59,
TMEM259,4.982,5.223,
TMEM259,5.694,5.413,
CDK13,5.413,5.639,
SAT1,10.525,10.514,
SETD4,6.892,7.077,
PAK5,6.329,6.663,
HS3ST1,5.465,5.643,
COL4A6,5.493,6.045,
SPON1,5.879,5.126,
SPON1,7.087,5.664,
ATP5S,5.384,5.127,
YPEL1,6.483,5.88,
FAM189A1,5.139,5.14,
DDX17,6.244,5.864,
YIPF4,6.064,6.323,
RGS10,5.668,5.644,
RPS10,6.692,7.358,
MYL6,7.513,7.833,
SNORD54///RPS20,12.88,12.838,
VGLL4,8.493,7.847,
GGCX,6.261,6.832,
GGCX,6.45,6.691,
TWF1,6.607,6.77,
TWF1,4.583,4.591,
MSL3,4.501,4.753,
ATP9B,6.975,6.791,
NOP16,7.452,7.743,
ERAP1,4.445,3.87,
TBC1D1,4.982,4.877,
CDC42EP2,6.324,6.499,
SOCS7,5.982,6.221,
SFPQ,6.86,6.388,
DHX34,6.096,6.26,
GRIP1,4.669,4.75,
,4.454,4.685,
ITGB5,7.626,7.937,
ITGB5,4.166,4.132,
IFITM1,10.287,10.328,
TUBB2B,4.96,5.542,
DGCR6L,5.221,5.379,
DDX28,6.251,6.07,
SPRED2,4.539,4.46,
SUPT20H///DES,7.837,7.23,
TDRD3,5.14,4.768,
SLC25A42,4.185,4.318,
CRYBG3,7.363,7.299,
KRT7,4.324,4.502,
ZAP70,6.383,6.122,
LOC101930322///ABCC6P2///ABCC6P1///ABCC6,6.215,5.16,
ERAP1,4.229,4.18,
,9.733,9.469,
EFNA5,7.254,7.069,
CCDC22,5.987,6.092,
CCL8,7.049,6.782,
LAPTM4B,9.287,10.181,
GSN,7.502,7.949,
RPL37A,9.11,9.718,
RPL22,9.991,9.704,
PTPRD,5.334,4.939,
RYR2,4.719,4.488,
LIAS,5.123,5.049,
FUT9,3.846,3.843,
MBD4,6.377,6.943,
MBD4,4.006,4.055,
CD7,6.808,6.89,
CGGBP1,5.29,5.475,
TMSB15B///TMSB15A,6.521,6.748,
PRRC2C,4.928,4.771,
ERBB4,6.148,5.327,
DOK2,7.443,6.964,
PRRC2C,6.388,6.676,
MCL1,6.994,6.377,
MCL1,6.308,5.999,
MYCL,6.982,7.972,
IFI44,4.56,4.494,
SSBP1,5.427,5.091,
TBC1D31,4.242,4.204,
NFKBIB,6.609,6.663,
TF,6.205,6.852,
TF,6.697,6.911,
CIB2,5.849,6.046,
NPR2,6.679,6.536,
TSR3,6.244,6.353,
BEAN1,5.374,5.162,
ACSM2B///ACSM2A,5.23,5.577,
ATP10B,6.882,7.732,
GNAL,4.155,4.205,
NENF,6.069,6.288,
CTTN,5.196,6.073,
CTTN,6.124,6.32,
NENF,6.841,7.056,
GFOD2,7.733,7.763,
MEIS3P1,7.819,6.798,
PAK3,3.675,3.517,
DHRS2,3.801,3.793,
PRKCSH,10.314,10.299,
PLXDC1,5.6,5.821,
CA5B,6.611,6.449,
PPP2R5C,6.365,6.465,
NCF1,7.058,7.112,
GLIPR1,8.21,7.356,
PARP2,5.388,5.788,
MYBPC1,4.732,4.857,
FUT3,7.126,8.317,
RPS8,4.853,5.091,
PAWR,3.845,3.91,
GPX3,12.025,9.359,
SUGP2,7.111,7.226,
FUBP1,5.561,4.913,
FUBP1,5.574,5.586,
SHMT2,6.132,6.412,
SHMT2,8.834,9.763,
RPS21,7.251,7.382,
KIAA1107,3.936,3.828,
LOC101930416///LOC101929792///LOC100996724///PDE4DIP,6.47,6.065,
NSUN5P1,6.946,7.164,
NPEPPS,5.465,5.273,
,4.983,5.042,
RAP2A,6.48,6.638,
GPR161,5.716,6.021,
SOCS3,5.774,5.577,
GMDS,6.888,7.323,
LOC440434,7.408,7.462,
MAX,6.751,6.833,
LRBA,6.249,6.013,
LOC654342///LOC645166,6.623,6.355,
OPCML,4.05,4.129,
CXorf40B///CXorf40A,7.279,7.639,
RBM8A,7.454,7.322,
FASTK,9.022,9.262,
VAMP5,5.176,5.171,
BTD,6.294,6.315,
BTD,6.039,5.689,
PCM1,7.693,6.925,
LOC101929368///FKBP1A,9.677,9.707,
RFPL1S,3.618,3.668,
PDLIM7,6.02,6.447,
PDLIM7,6.777,6.892,
NOP14-AS1,4.555,4.59,
FGFR1OP,6.019,6.082,
NENF,6.505,6.832,
,6.161,5.879,
SRRT,5.921,6.109,
DAGLA,7.008,7.103,
LOC101930416///LOC101929792///LOC100996724///PDE4DIP,7.665,6.917,
LOC101930416///LOC101929792///LOC100996724///PDE4DIP,4.567,4.086,
TXLNGY,3.854,4.012,
ATP5C1,5.704,5.6,
MUC6,6.031,6.049,
KIAA1211L,4.323,4.258,
CLDN18,10.788,5.667,
NUDT13,4.144,3.986,
PTPRJ,5.669,5.942,
ZNF79,5.586,5.877,
ARID4B,5.961,5.756,
SLC25A16,3.959,3.862,
SRSF7,9.371,9.442,
ZG16,5.642,5.462,
RPL24,12.331,12.388,
POLR2D,4.35,4.582,
SPTB,6.528,6.555,
PPBP,5.544,4.768,
MROH7,5.92,6.449,
LOC100507424///ITFG2,6.306,6.514,
ATP6V0E1,6.349,6.85,
ATP6V0E1,9.638,9.509,
DYX1C1-CCPG1///CCPG1,7.091,6.604,
DYX1C1-CCPG1///CCPG1,5.32,4.788,
ELOVL5,5.8,5.975,
PKP2,4.89,5.311,
LARP4,4.126,4.076,
MYRIP,3.554,3.361,
GNAS,4.557,4.896,
PRDM10,5.46,5.252,
PLCE1,4.255,4.2,
,4.251,4.367,
OSGIN2,4.509,4.539,
ASXL3,4.397,4.372,
HSPB11,4.219,3.859,
CA12,6.808,9.486,
HS6ST1,4.734,4.963,
SDHB,4.991,4.929,
RPLP0,11.005,11.513,
TJP1,7.397,6.934,
SUN1,4.003,4.147,
FH,8.207,8.423,
U2AF2,7.54,7.694,
RYK,6.521,6.711,
URI1,8.101,8.194,
PDLIM4,5.643,5.732,
PDLIM4,7.016,8.171,
PBXIP1,7.309,7.178,
PBXIP1,9.137,8.821,
SOX2,5.963,6.222,
NFE2L1,8.817,8.77,
MAN1C1,7.873,7.622,
LST1,9.214,8.809,
ARF6,8.383,8.74,
TKTL1,4.674,4.465,
NPFF,5.281,5.703,
KHDRBS1,5.895,6.128,
HCG26,6.28,6.327,
CTDSPL,5.89,5.73,
,5.621,5.808,
GGA2,5.213,5.197,
GGA2,6.11,5.881,
ICA1,4.953,5.299,
NUP88,7.028,7.188,
DIEXF,4.481,4.539,
DIS3,6.576,6.448,
TPP1,7.184,7.143,
TPP1,7.955,7.566,
SETDB1,6.905,7.091,
DGCR2,7.454,7.48,
SFTPD,11.681,7.619,
COL6A1,4.22,4.49,
PRRC2A,7.433,7.641,
,5.595,5.363,
LOC102724788///PRODH,8.09,8.014,
PACRG,5.671,5.388,
GLRX3,7.783,8.421,
PPIL6,6.287,6.543,
CARD10,5.293,5.286,
KLHL35,6.804,6.792,
ABCB9,5.988,6.162,
SLC25A17,6.475,6.12,
FTH1,10.582,9.851,
FERMT2,5.932,5.653,
LMNA,8.215,8.579,
C1QBP,7.178,7.983,
LARP4B,6.309,6.469,
LARP4B,4.933,4.768,
GRM5,3.912,3.98,
XIST,7.013,6.284,
MAP4K1,6.844,7.009,
ALMS1,5.484,5.394,
ALMS1,5.398,5.264,
DNAH7,5.054,4.924,
PTP4A3,6.967,7.367,
PIN4,7.561,7.842,
PIN4,5.451,5.443,
PRSS53,6.621,6.919,
,5.746,5.935,
TNFRSF4,7.147,7.559,
DNAH17,5.254,5.711,
CDC42,3.945,4.035,
VWA8,3.793,3.794,
ABCF2,6.336,6.245,
GGA2,6.328,6.639,
CYP3A5,5.089,4.779,
CYP3A5,5.731,5.801,
,5.418,5.593,
PAWR,6.713,6.91,
GDF7,6.267,6.214,
PCGF2,8.088,7.466,
GAL,5.538,5.524,
NDUFB8,5.192,5.613,
MAN1A2,5.408,5.483,
SERHL2///SERHL,5.757,5.397,
ATP6V0E1,5.632,5.508,
RPS14,5.51,5.47,
MINK1,9.112,8.694,
DKK3,9.531,8.671,
TRIM2,5.508,5.582,
TRIM2,4.857,4.792,
NUMA1,4.496,4.5,
NUMA1,6.742,6.506,
CLN5,5.147,5.135,
DTNB,6.549,7.04,
MAGEA4,3.936,3.888,
ATP10A,7.614,6.952,
ATP10A,7.073,6.775,
SEC22B,8.615,8.33,
KAT5,8.676,8.407,
